City,type,room_number,Area,Street,number_in_street,city_area,price,num_of_images,floor_out_of,hasElevator ,hasParking ,hasBars ,hasStorage ,condition ,hasAirCondition ,hasBalcony ,hasMamad ,handicapFriendly ,entranceDate ,furniture ,publishedDays ,description ,
הוד השרון,דירה,4,118,הגאולה,18,רמתיים,3300000,0,קומה 2 מתוך 6,no,no,yes,no,משופץ,no,no,no,FALSE,לא צויין,חלקי,-,"דירה במרכז הוד השרון, ברחוב שקט. המרפסת פונה לשדרה ירוקה. משופצת, חנייה מקורה רחבה מאוד. 3 כיווני אוויר. צפון, דרום, מזרח",
הוד השרון,דו משפחתי,7,300,משושים,9,רמת הדר,9380000,19,קומת קרקע,no,no,no,no,חדש,yes,yes,yes,FALSE,מיידי,לא צויין,-,"מפרטי ללא תיווך!! למביני עניין שאוהבים את החיים הטובים במיקום הכי טוב, איכות חיים ויוקרה, הכל במרחק נגיעה (פארק 4,בי״ס,גני ילדים,ספורטן, קניון). עיצוב אדריכלי מוקפד-להיכנס עם המזוודות. הכל באיכות הגבוהה ביותר. תקרות גבוהות, יחידת הורים ענקית, מרתף עילי גדול כיחידה נפרדת. גינה יפנית מעוצבת עם 2 אזורי אירוח וג״קוזי חיצוני. בית עם הווי משפחתי והרבה מזל. למי שמחפש איכות, אלגנטיות ותמורה מלאה להשקעהקרא עוד",
הוד השרון,בית פרטי,6,200,הדר,-,-,13500000,15,קומת קרקע,no,yes,no,no,שמור,yes,yes,yes,TRUE,גמיש,לא צויין,-,"נדיר! נדיר! במיקום חלומי ברחוב שקט בלב שכונת הדר, בית מהמם ומושקע במפלס אחד. חצר קסומה, גדולה ומטופחת. 2 מאסטרים, פרקט עץ טיק בורמזי. מיזוג מרכזי חכם. אטמור מרכזי + חימום גז. אופציה לבריכת שחייה. זכויות בנייה נוספות לבית הקיים ואופציה לבית נוסף.",
הוד השרון,דו משפחתי,6,330,הפרדס,-,הדר,8200000,7,,no,yes,no,yes,חדש,yes,yes,yes,FALSE,גמיש,לא צויין,-,"חדש בשוק!!! במיקום מושלם בהדרמרחק דקה הליכה מהפארקמגרש 340מ""ר בנוי 330מ""ר בנוי ברמה גבוהה,בתכנון מושלם, עיצוב אדריכלי. 5 חד'(לא כולל המרתף) קומת כניסה חלל אירוח פתוח ומפואר. מטבח פתוח עם המון ארונות אחסון. כניסה נוספת למטבח מהחניה.קומה עליונה 3 חדרי שינה גדולים כולל חדר הורים מלא. יח' מתבגר בעליית גג עם מרפסת. מרתף מואר 110מר 3 חד' יכול לשמש כ יח דיור.",
הוד השרון,בית פרטי,6,318,רמות מנחם,-,-,8880000,26,קומת קרקע,no,yes,no,no,משופץ,yes,no,yes,TRUE,לא צויין,לא צויין,-,"חדש למכירה בבלעדיות!! בית פרטי בודד בשכונת רמות מנחם, מערב הוד השרון 6 חד' ( ניתן להפוך ל7 חד') 318 מ""ר בנוי על 330 מ""ר מגרש 3 מפלסים: קומת הכניסה 125 מ""ר: סלון ענק, פינת אוכל, מטבח עם אי, מזווה/שרות גדול ובכניסה לבית ממד ובצמוד אליו שירותים ומקלחת קומה עליונה 125 מ""ר: 4 חדרי שינה כולל יחידת הורים גדול מאוד וחלל גדול שניתן להוסיף חדר עם חלון. קומת המרתף 50 מ""ר: גבוהה במיוחד, עם סלון, חדר שינה, מטבח, פינת אוכל, שירותים, מקלחת, ומחסן. 2 חניות מקורות עם שער חשמלי.",
הוד השרון,דירה,5,135,הפרדס,-,הדר,4790000,5,קומה 5 מתוך 24,yes,yes,no,yes,שמור,yes,yes,yes,TRUE,גמיש,לא צויין,-,"נכס מספר: 25146, במתחם הכי יוקרתי בעיר, דירת 5 חד׳ בציר החינוך, רישום מידי בטאבו. מגדלי פאר במערב העיר, צמוד לפארק ולקאנטרי. חניה כפולה, מחסן, מרפסת שמש גדולה. הבניה בעיצומה",
הוד השרון,דירה,4,-,האודם,-,גרינפארק,3490000,0,קומה 5 מתוך 18,yes,yes,no,yes,חדש,yes,yes,yes,TRUE,מיידי,לא צויין,-,"4 חדרים משודרגת בגרין פארק החדשה , חניה , מחסן , ממ""ד , מ,שמש , מומלצת בחום למבינים ומהירי החלטה !!!",
הוד השרון,דירה,5,-,האלון,-,הדר,3365000,3,קומה 3 מתוך 6,yes,no,no,yes,שמור,yes,yes,yes,TRUE,מיידי,לא צויין,-,"בבניין בוטיק איכותי אחרי תמ""א, מוארת ויפה בשכונה שקטה. קרוב למוסדות חינוך, סופרסל, קופות חולים, תחבורה ציבורי ת, מסעדות ובתי קפה.",
הוד השרון,דירה,5,130,גרינברג,-,-,5400000,15,קומה 1 מתוך 3,yes,yes,no,yes,חדש,yes,yes,yes,TRUE,לא צויין,לא צויין,-,"במיקום הכי מבוקש! בשכונת גרינברג, ברח' ללא מוצא, בבניין בוטיק, דירת 5 חד' נדירה!!! דירה מהממת, מושקעת ביותר! מרפסת שמש גדולה עם נוף מדהים לפארק 4 העונות. מטבח מושקע מנגרות פרטית עם שפע איחסון. יח' הורים מפנקת. מז""א. 2 חניות ומחסן של כ-12 מ""ר.",
הוד השרון,דירה,5,132,בן גמלא יהושע,-,מרכז העיר,4180000,7,קומה 5 מתוך 17,yes,yes,no,yes,משופץ,yes,yes,yes,TRUE,01/08/2023,לא צויין,-,"נכס מספר: 51241, דירת 5 חדרים מרווחת במיקום מעולה !אזור מרכזי ונוח בסמיכות למסעדות פסטה מיה, לנדוור, גולדה סופרפארם ועוד. חדרים גדולים ומוארים. מרפסת שירות נוחה וגדולה. מזווה פרקטי וחכם. ממ""ד, חניה ומחסן. חדר דיירים ענק בקומת הקרקע. חדר אופניים.גינת ילדים צמודה ונוחה. בניין נהדר ברחוב שקט אחורי. גני ילדים נהדרים וביה""ס האנתרופוסופי מעבר לכביש. בי""ס רעות במרחק הליכה של 5 דק",
הוד השרון,דירה,3,100,הדרור,24,הדר,2970000,3,קומה 1 מתוך 5,yes,yes,yes,no,משופץ,yes,no,no,TRUE,01/05/2024,מלא,-,"ללא תיווך! למכירה דירת 3 חדרים מרווחת מאוד, קומה 1 מתוך 5, רחוב שקט ללא מוצא. בצמוד לפארק השחר, גני ילדים ובתי הספר. מזגן מיני מרכזי, שליטה בכל חדר. חניה מרווחת בטאבו. מעלית",
הוד השרון,דירה,4,112,הנחל,4,גיל עמל,3050000,0,קומה 1 מתוך 5,yes,no,no,yes,None,yes,no,yes,TRUE,לא צויין,לא צויין,-,"לגור בעיר ולהרגיש בכפר! דירה מקסימה, מרווחת ומוארת כוללת סלון, מטבח עם בר ופינת אוכל, יחידת הורים עם חדר ארונות, שירותים/מקלחת ועוד 2 חדרי שינה וחדר אמבטיה משפחתית ענקית! נוף ירוק מכל חלון ומרפסת 12מ' משקיפה על הנחל והשדות! דוד שמש/חשמלי חכם, תריסים חשמלים, מזגן מיני מרכזי. יציאות מהירות לכבישים 5/6/531. דקה הליכה מחנויות, מסעדות, פארק וגני הילדיםקרא עוד",
פתח תקווה,דירה,4,127,דנקנר מאיר ,3, נווה גן,3620000,5,קומה 1 מתוך 28,יש מעלית,יש חנייה,אין סורגים,יש מחסן,משופץ,יש מיזוג אוויר,יש מרפסת,"יש ממ""ד",TRUE,גמיש,אין,,אין,
פתח תקווה,דירה,5,124,סנה משה ,None, אם המושבות החדשה,3420000,8,קומה 15 מתוך 20,יש מעלית,יש חנייה,אין סורגים,אין מחסן,שמור,אין מיזוג אויר,יש מרפסת,"יש ממ""ד",TRUE,גמיש,לא צויין,,אין,
פתח תקווה,דירה,4,86,טרומפלדור ,None, כפר גנים א,2140000,5,קומה 2 מתוך 7,יש מעלית,יש חנייה,אין סורגים,יש מחסן,שמור,אין מיזוג אויר,יש מרפסת,"יש ממ""ד",TRUE,לא צויין,לא צויין,,"בכפר גנים א' המבוקש,דירת 4 חדרים עם מרפסת שמש מפנקת וממ""דחניה תת- קרקעית ומחסן ענק בטאבו.הבניין עובר בימים אלה חידוש ושיפוץ חיצוני (העלויות כבר שולמו ע""י בעלי הנכס),מתאימה למגורים והשקעה כאחד.נמצאת בקרבה למרכזי קניות, בתי ספר, בתי כנסת, גני ילדים ושירותים קהילתיים נוספים.",
פתח תקווה,פנטהאוז,6,160,גיסין אבשלום ,23, נווה גן,4800000,5,קומה 5 מתוך 9,יש מעלית,יש חנייה,יש סורגים,יש מחסן,שמור,יש מיזוג אוויר,יש מרפסת,"יש ממ""ד",TRUE,גמיש,לא צויין,,"דירה חדשה בפרויקט היוקרתי של ""קטה"" נווה גן צפון  , בנויה בסטנדרט בניה גבוה, כולל מחסן צמוד וחניה מקורה, יחידת הורים עם חדר ארונות מזגן מרכזי פלוס יחידה בחדר הורים דירה עם נוף מטורף שווה במיוחד!!!",
פתח תקווה,דירה,4,110,סנה משה ,35, אם המושבות החדשה,3160000,0,קומה 6 מתוך 9,יש מעלית,אין חניה,אין סורגים,יש מחסן,שמור,יש מיזוג אוויר,אין מרפסת,"יש ממ""ד",FALSE,לא צויין,לא צויין,," דירת 4 חדרים במיקום מרכזי באם המושבות החדשה. דירה מרווחת 110 מ״ר + מרפסת 12 מ״ר. עם נוף לפארק. מיזוג מיני מרכזי, מטבח ענק עם אי גדול. חניה מקורה ומחסן בקומה. בניין מטופח עם חדר דיירים ענק וחדר אופניים",
פתח תקווה,דירה,3,55,טבריה ,None, עמישב,1785000,5,קומת קרקע,אין מעלית,אין חניה,יש סורגים,אין מחסן,משופץ,יש מיזוג אוויר,אין מרפסת,"אין ממ""ד",FALSE,גמיש,לא צויין,,"למשקיעים ולזוגות צעירים זו ההזדמנות שלכם לשכפל את הכסף שלכם,חדשה בשוק!!!דירת 3 חד' משופצת מהיסוד ברחוב טבריה המבוקש בבנין שאמור לעבור בשנים הקרובות פינוי בינוי(מדברים על זה מאוד מאוד רציני יש חברות במשא ומתן) הדירה בקומת קרקע יש חצר לדירה אבל לא בטאבו,בנין עם שכנים טובים",
פתח תקווה,דירה,6,152,ראשון לציון ,None, אם המושבות החדשה,4290000,5,קומה 3 מתוך 18,יש מעלית,יש חנייה,יש סורגים,יש מחסן,משופץ,יש מיזוג אוויר,יש מרפסת,"יש ממ""ד",TRUE,גמיש,לא צויין,,"למכירה ברחוב ראשון לציון באם במושבות פ""ת, דירת 6 חדרים גדולה ומרווחת בבניין בן 3 שנים! 20 מ""ר של מרפסת ענקית, 2 חניות מקבילות תת קרקעיות, מחסן פרטי צמוד לדירה, 3 חדרי שרותים, 2 חדרי רחצה, בניין חדש ומפואר במיקום מצויין",
פתח תקווה,דירה,5,140,אחד העם ,21, המרכז השקט,2590000,2,קומה 4 מתוך 6,יש מעלית,יש חנייה,יש סורגים,אין מחסן,שמור,יש מיזוג אוויר,אין מרפסת,"אין ממ""ד",TRUE,מיידי,חלקי,,"יחידה בקומה נוף פתוח לשפירא הירוק מבט עד אלעד וראש העין. פינתית 3 חזיתות 4 כיווני אויר סלון גדול ורחב + פינת אוכל כחדר + מטבח כחדר 136 מ בארנונה מרווחת מאד אפשר להפוך ל6 חד ויותר חימום מים גם בגז אין מדרגות מהרחוב. מזגנים בסלןן בחדרים ובמטבח יפה שקטה ומיוחדת מרחק הליכה מכל המסחר והשרותים של מרכז העיר קרובה מאד לבתי ספר ת""ת בתי כנסת. בקיצור אין דברים כאלו",
פתח תקווה,דירה,5,100,חפץ חיים ,65, המרכז השקט,2320000,5,קומה 4 מתוך 5 ,יש מעלית,יש חנייה,אין סורגים,אין מחסן,משופץ,יש מיזוג אוויר,אין מרפסת,"יש ממ""ד",FALSE,גמיש,לא צויין,,אין,
פתח תקווה,דירה,4,102,דרך בגין מנחם ,69, הדר גנים,2950000,13,קומה 14 מתוך 14,יש מעלית,יש חנייה,יש סורגים,יש מחסן,חדש,יש מיזוג אוויר,יש מרפסת,"יש ממ""ד",TRUE,גמיש,מלא,,"למכירה בבניין מגדלי אורבניקה. דירת 4 חדרים בגודל 102 מ""ר עם נוף פתוח. מרפסת שמש סוכה בגודל 13 מ""ר. מטבח מחברת סמל. יחידת הורים. ממ""ד. חדר שירות. מיזוג מרכזי של אלקטרה. סורגים של חברת טרילידור. רשתות שקופים בכל החלונות. הגבהת מעקה במרפסת. חניה. מחסן. דלתות פנדור. דוד חשמל ודוד שמש. הדירה נמצאת במיקום מצוין. שוכנת ליד בתי ספר, גני ילדים, בתי כנסת, מקוואות, מרכז מסחרי, תחבורה ציבורית, יציאה וכניסה קרובה לשכונה. כל תכולת הבית נשארת!!! רק להגיע עם מזוודות!!! ללא תיווך",
פתח תקווה,דירה,5,130,כצנלסון אהרון ,21, נווה גן,3490000,5,קומה 3 מתוך 4,יש מעלית,יש חנייה,יש סורגים,יש מחסן,שמור,יש מיזוג אוויר,יש מרפסת,"יש ממ""ד",TRUE,מיידי,חלקי,,"ללא תיווך. דירת 5 חדרים מרווחת מאוד בבניין בוטיק בנווה גן. כולל מחסן עם כניסה נפרדת וחלון צמוד לדירה, מרפסת ושתי חניות. 5 דקות הליכה מתחנת הרכבת הקלה שנפתחת בעוד חודש. במיקום הכי אטרקטיבי במרכז השכונה. כיוונים מושלמים - דרום ומערב. דירה מוארת ושקטה. 3 חדרי שירותים, דוד שמש, מיזוג מרכזי, סורגים ורשתות בכל הבית, פינת אוכל נפרדת וגדולה, יחידת מתבגר, בניין בוטיק בן 8 קומות עם 2 מעליות. לא בשבת.",
פתח תקווה,דירה,3,70,חזון איש ,None, קריית חזני,2050000,11,קומה 3 מתוך 4,יש מעלית,אין חניה,אין סורגים,אין מחסן,משופץ,יש מיזוג אוויר,אין מרפסת,"אין ממ""ד",TRUE,גמיש,לא צויין,,"דירת 3 חד' מקסימה ומוארת כ-70 מ""ר משופצת מהיסוד מלפני כ8 שנים. כולל החלפת צנרת, חשמל, חלונות. קומה 3 מתוך 4 עם מעלית וחניה משותפת בבניין. קוב לכניסה/יציאה לפ""ת, כביש 40, מרכזי קניות , בתי ספר וגני ילדים. פוטנציאל השבחה : התחילו חתימות לתהליך פינוי בינוי (שלב התחלתי) מעולה להשקעה/מגורים ! ",
תל אביב,דירה,4.5,"90 מ""ר",עזה,5,מרכז יפו,3800000,0,קומה 1 מתוך 3,אין מעלית,אין חניה,יש סורגים,אין מחסן,משופץ,יש מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,לא צויין,אין,1,"למכירה ליד האקדמית יפו דירה להשקעה, קומה ראשונה, דירה 1: סלון, מטבח, חדר שינה, שירותים מקלחון. משופצת, ממוזגת, דוד שמש, כיוון אוויר אחד. דירה 2: סלון+ מטבח חדש , חדר שינה מאסטר , משופצת, ממוזגת , דוד שמש , 2 כיווני אוויר :צפון + מערב. כניסה מיידית !",
תל אביב,דירה,3,"75 מ""ר",טאגור רבינדרנארט,61,נוה אביבים,3750000,8,קומה 1 מתוך 8,יש מעלית,יש חנייה,אין סורגים,אין מחסן,משופץ,יש מיזוג אויר,אין מרפסת,אין ממ״ד,TRUE,01/12/2023,חלקי,1,"ברחוב טאגור 61 ת""א (נווה אביבים)
(פינת חיים לבנון 85)
 3 חדרים. 
 75 מ""ר.
 קומה 1 (מתוך 8), עם 2 מעליות. 
 חניה בטאבו (פתוחה).
 משופצת קומפלט מלפני 5 שנים. (שיפוץ הכולל: חשמל, כלים סניטריים, מטבח).
 2 חדרי שירותים.
 2 כ""א : (דרום, מערב).
 בנין שמור ומטופח משנת 1970. בבנין פיר אשפה קומתי, חימום מים 24/7 ומחסן אופניים משותף לדיירים.
 במיקום מעולה. 
 קרובה למוסדות חינוך ולאוניברסיטה, תחבורה ציבורית בשפע ומרכזי קניות - במרחק הליכה מקניון רמת אביב.
 מצויינת להשקעה ולמגורים.
 פינוי : 31/12/2023.",
תל אביב,דירה,3,"60 מ""ר",נוה שאנן,8,נוה שאנן,2600000,0,קומה 2 מתוך 4,אין מעלית,אין חניה,אין סורגים,אין מחסן,שמור,אין מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,גמיש,אין,חדש,"נווה שאנן, בצד הקרוב לרוטשיילד, בשדרה של נווה שאנן, מושכרת,  מרכז תל אביב , הדירה במצב טוב, מתוחזקת, מעולה להשקעה.
הדירה לא בבניינים החדשים אבל זה בטח יקרה בקרוב , יש התנהלות של הבניינים הסמוכים ביחד עם הבניין, לפינוי בינוי.
לא למתווכים",
תל אביב,בית פרטי,3,"120 מ""ר",צהלה,,צהלה,11000000,0,קומת קרקע,אין מעלית,יש חנייה,אין סורגים,אין מחסן,ישן,אין מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,מיידי,אין,חדש!,"בשכונת צהלה המבוקשת..
מגרש  גדול... בית פרטי .... גינה גדולה ועורפית ...
כניסה מיידית !!!",
תל אביב,קוטג',6,,נאות אפקה ב,,נאות אפקה ב,7900000,0,קומת קרקע,אין מעלית,אין חניה,אין סורגים,אין מחסן,משופץ,אין מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,גמיש,אין,6,"בנאות אפקה ב'
במיקום שקט במיוחד
קוטג' מקסים ומשופץ 5 חדרים..
אפשרות לשלוח מצגת של הבית לכל דורש !!!
מומלץ לראות !!",
תל אביב,דירה,2.5,"55 מ""ר",קהילת קנדה,20,יפו ד,1860000,4,קומה 2 מתוך 4,יש מעלית,יש חנייה,יש סורגים,יש מחסן,משופץ,יש מיזוג אויר,יש מרפסת,יש ממ״ד,TRUE,גמיש,אין,חדש!,מתווכים נא לא ליצור קשר לא מעוניין ...!!! למי שמכיר את האזור פרוייקט פינוי בינוי שקיבל היתר בניה יוצא לדרך בשנה הקרובה . מקבלים דירה חדשה ודמי שכירות עד קבלת המפתח. בניין מפואר 4 חדרים 90 מטר + חניה ומחסן ומרפסת 12 מטר בערך . אזור מתפתח בצמוד לרכבת הקלה,
תל אביב,דירה,4,"116 מ""ר",ברנדיס,9,הצפון החדש החלק הצפוני,7000000,2,קומה 1 מתוך 5,יש מעלית,יש חנייה,אין סורגים,אין מחסן,משופץ,יש מיזוג אויר,יש מרפסת,יש ממ״ד,FALSE,גמיש,אין,חדש!,,
תל אביב,דירה,5,"135 מ""ר",נאות אפקה א,,נאות אפקה א,4590000,1,קומה 3 מתוך 6,אין מעלית,יש חנייה,אין סורגים,אין מחסן,שמור,אין מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,גמיש,חלקי,5,"למהירי החלטה הזדמנות חד פעמית למכירה מתיווך, בנאות אפקה א' בצפון ת""א ברחוב שקט מאוד וירוק מיקום מצוין, קרוב לכל השרותים, סופר, בתי ספר, גנים, קרוב ליציאות לאיילון ולכבישים ראשיים, מיקום מצוין.  
דירה 5 חדרים ענקית 134 מ""ר 4 כיווני אוויר, 2 חניות, קומה 3 מתוך 6 עם מעלית,
2 דירות בקומה טיפוסית, לשיפוץ מלא לא בונים דירות כאלה היום. 
בבניין מטופח ומתוחזק יפה מאוד. 
מחיר שיווק חסר תקדים ימסר רק לאחר ביקור בדירה. 
לפרטים נוספים ותיאום ביקור בנכס,",
תל אביב,דירה,4,"110 מ""ר",שוק הפשפשים וצפון יפו,,שוק הפשפשים וצפון יפו,4550000,2,קומה 2 מתוך 4,אין מעלית,אין חניה,אין סורגים,אין מחסן,משופץ,יש מיזוג אויר,יש מרפסת,אין ממ״ד,FALSE,גמיש,חלקי,חדש,"דירה בצפון יפו , אותנטית עם ריצופים מקוריים ברחוב שקט ונעים. מלאה באור ואויר (3 כיווני אויר).בניין מסודר ומרפסת שפונה לרחוב צידי ושקט. מושכרת ומניבה תשואה מדהימה",
תל אביב,דירה,4,"155 מ""ר",רציף הרברט סמואל,59,לב תל אביב החלק המערבי,13500000,4,קומה 11 מתוך 25,יש מעלית,יש חנייה,אין סורגים,אין מחסן,שמור,יש מיזוג אויר,יש מרפסת,יש ממ״ד,TRUE,מיידי,מלא,5,דירה מערבית נוף לים מוארת 3 חדרי שירותים 2 אמבטיה  מקלחות,
תל אביב,דירה,3,"62 מ""ר",יהודה הלוי,110,לב תל אביב,3700000,15,קומה 1 מתוך 3,אין מעלית,אין חניה,אין סורגים,אין מחסן,משופץ,יש מיזוג אויר,יש מרפסת,אין ממ״ד,FALSE,גמיש,מלא,חדש!,"דירה משופצת אדריכלית מהיסוד, ליד הסינימטק והבימה, 2 מרפסות, חדרי שינה עורפיים, 3 כיווני אויר, מוארת ויפה.",
תל אביב,דירה,4,"98 מ""ר",רמות צהלה,,רמות צהלה,4370000,3,קומה 1 מתוך 2,אין מעלית,יש חנייה,אין סורגים,אין מחסן,משופץ,יש מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,גמיש,אין,חדש!,"נכס מספר: 5494, בשכונת רמות צהלה המבוקשת דירת 4 חד' מרווחת ביותר ושקטה! בניין ייחודי של 4 דיירים בלבד! דירה משופצת מהיסוד! 3 כיווני אוויר - מזרח/דרום/מערב חניה בטאבו הדירה תעבור התחדשות עירונית עם השבחה גדולה - אחוזים גדולים מהקרקע!מרחק נגיעה מהרכבת הקלה והמטרו עסקה בהזדמנות!! מחיר מבוקש 4,370,000",
תל אביב,דירה,5,"131 מ""ר",פייבל,,הצפון החדש סביבת כיכר המדינה,7790000,3,קומה 4 מתוך 5,יש מעלית,יש חנייה,אין סורגים,יש מחסן,חדש,יש מיזוג אויר,יש מרפסת,יש ממ״ד,TRUE,גמיש,חלקי,6,"בפרויקט בוטיק לקראת סיום, (חצי שנה למסירה!) ברחוב פייבל השקט הסמוך לככר המדינה, בקומה רביעית עם מעלית לקומה, מוצעת למכירה דירת 5 חדרים בשטח הדירה כ- 126 מ""ר בנוי + 5.5 מ""ר מרפסת שמש משקיפה לנוף פתוח. סטנדרט גמר גבוה, מסטר הורים מפנק, מחסן וחניה בטאבו.",
תל אביב,דירה,3,"78 מ""ר",שקד,36,נווה עופר,2470000,10,קומה 2 מתוך 4,אין מעלית,אין חניה,יש סורגים,יש מחסן,משופץ,יש מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,מיידי,אין,4,"בנווה עופר המתחדשת, דירת 3 חדרים ענקית, כ80 מטר, קומה 2 מתוך 4. כחלק מפרוייקט פינוי בינוי של חברת מטרופוליס, הדירה תקבל תוספת של עד 25 מ""ר בנוי + חדר ממ""ד + מרפסת שמש כ12 מ""ר + מחסן כ5 מ""ר + מעלית + חניה. הדירה מוארת ושמורה, סלון ומטבח ענקיים, חדר שירות, חדרים מרווחים, שירותים מקלחת בנפרד. ממוקמת כ 15 דקות נסיעה מאוניברסיטת תל אביב. פינוי מיידי. גמיש במחיר. לא בשבת. מתווכים נא לא להתקשר",
תל אביב,דירת גן,2,"42 מ""ר",בוגרשוב,70,לב תל אביב החלק המערבי,2500000,0,קומה 1 מתוך 4,אין מעלית,אין חניה,יש סורגים,אין מחסן,חדש,יש מיזוג אויר,אין מרפסת,אין ממ״ד,FALSE,מיידי,מלא,חדש!,"פריים לוקיישן נכס מסחרי המשמש למגורים בתוך בניין מגורים. לנכס כניסה פרטית, חלונות גדולים,גינה קטנה ו 3 כיווני אויר. חדר שירותים ואמבטיה מרווחים. הנכס יכול לשמש לכל מטרה. כיום מושכר ב18,000 בחודש.

פריים לוקיישן נכס מסחרי המשמש למגורים בתוך בניין מגורים. לנכס כניסה פרטית, חלונות גדולים,גינה קטנה ו 3 כיווני אויר. חדר שירותים ואמבטיה מרווחים. הנכס יכול לשמש לכל מטרה. כיום מושכר ב18,000 בחודש.",
תל אביב,דירה,4,"111 מ""ר",פייבל,,הצפון החדש סביבת כיכר המדינה,6650000,3,קומה 4 מתוך 5,יש מעלית,יש חנייה,אין סורגים,יש מחסן,חדש,יש מיזוג אויר,יש מרפסת,יש ממ״ד,TRUE,גמיש,מלא,12,"בפרויקט בוטיק לקראת סיום, (חצי שנה למסירה!) ברחוב פייבל השקט הסמוך לככר המדינה, בקומה רביעית עם מעלית לקומה, מוצעת למכירה דירת 4 חדרים חזיתית ושקטה. שטח הדירה כ- 106 מ""ר בנוי + 5 מ""ר מרפסת שמש משקיפה לנוף פתוח. סטנדרט  גמר גבוה, מסטר הורים מפנק, מחסן וחניה בטאבו.",
תל אביב,דירה,4,"106 מ""ר",פייבל,,הצפון החדש סביבת כיכר המדינה,6200000,4,קומה 4 מתוך 5,יש מעלית,יש חנייה,אין סורגים,יש מחסן,חדש,יש מיזוג אויר,יש מרפסת,יש ממ״ד,TRUE,גמיש,חלקי,2,"בפרויקט בוטיק לקראת סיום, (חצי שנה למסירה!) ברחוב פייבל השקט ובסמוך לככר המדינה, מוצעת למכירה בקומה רביעית, דירת 4 חדרים בשטח של כ- 100 מ""ר בנוי + 6 מ""ר מרפסת שמש. שקטה מאוד. 3 כיווני אויר, סטנדרט  גמר גבוה, מאסטר הורים מפנק. מחסן וחניה בטאבו.",
תל אביב,דירה,4,"90 מ""ר",קורקידי,20,נווה עופר,2700000,0,קומה 4 מתוך 7,יש מעלית,אין חניה,אין סורגים,יש מחסן,ישן,אין מיזוג אויר,אין מרפסת,יש ממ״ד,FALSE,לא צויין,אין,2,"דירת 4 חדרים בפרוייקט תמ''א 38 לקראת סיום. מצריך שיפוץ כללי פינוי מיידי, מחיר גמיש. יש חניה, מחסן, מרפסת ומעלית. לא בשבת",
הרצליה,דופלקס,5.5 חד׳,"160 מ""ר", פינס,5, הרצליה הצעירה,4400000,9,קומה 3 מתוך 3,אין,יש,nan,יש,משופץ,יש,יש,אין,FALSE,גמיש,לא צויין,nan,"דירה מתוחזקת ומפנקת בבניין בוטיק של 3 דירות. הדירה כוללת 3 מרפסות אחת חזיתית לכיוון צפון, מקורה בגודל של כ 25 מ""ר, השנייה חזיתית פתוחה כ 18 מ""ר השלישית עם יציאה מהמטבח מכוסה ברשת צל, פונה לצפון ודרום כ 16 מ""ר. גג הבניין בגודל 54 מ""ר שייך לדופלקס ורשום בטאבו וקיימת יציאה אליו מהקומה השנייה בדירה. מטבח של חברת סמל כולל אי. הדירה בקרבת גני ילדים, בי""ס יסודי ממלכתי וקווי תחבורה ציבורית. פינוי גמיש ללא תיווך.",
הרצליה,דירה,4 חד׳,"123 מ""ר", גולדברג לאה,6, הירוקה המרכזית,5130000,4,קומה 2 מתוך 8,יש,יש,יש,יש,שמור,יש,יש,יש,TRUE,גמיש,אין,,"דירה מעולה! 4 חדרים (כ-110 מר) + 13 מרפסת שמש. מוארת ומרווחת ברח' הכי טוב בירוקה המערבית. מזגן נפרד בכל חדר, ארונות קיר מושקעים. 2 חדרי שירותים ומקלחת. בניין בוטיק בן 6. 23 דירות בבניין. 2 חניות תת קרקעיות, מחסן, וחניית אורחים לדיירי הפרויקט בלבד. ליד הבינתחומי, גנים, בתי""ס, גינות, סופרים, קופ""ח, בריכה, בתי קפה. קרוב לרכבת, לפארק, לקניון ולצירי תנועה מרכזיים. שיוך לבי""ס נבון המבוקש, ללא תיווך",
הרצליה,דירת גן,3.5 חד׳,"144 מ""ר", פורצי הדרך,36, נוה עמל,3300000,8,קומת קרקע,אין,יש,אין,אין,שמור,יש,יש,יש,FALSE,גמיש,אין,nan,"דירה מהממת! במיקום מעולה בשכונה קהילתית ומעולה לילדים. יש גינת משחק מול הבית, בתי ספר טובים בעיר, השדות מאחורי הרחוב שקטים וקסומים. בדירה יש אוירה ממש נעימה, ובקיץ בריזה מעולה! החיבור בין הסלון לגינה ממש נעימה ואפשר ממש לחיות בחוץ כל הזמן. השכנים מקסימים. המטבח הוא מקורי מהקבלן, אך ניתן באישור עיריה להגדיל אותה על חשבון מרפסת שרות כך שיש לה פוטנציאל לגדול בחצי.",
הרצליה,דירה,5 חד׳,"127 מ""ר", שמואל הנגיד,7, מרכז,4300000,8,קומה 1 מתוך 5,יש,יש,אין,יש,חדש,יש,יש,יש,TRUE,גמיש,חלקי,nan,nan,
